carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,2895.78
0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,657.84
1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,10720.44
0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,850.33
0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,237.91
1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,7495.58
1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4578.64
1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5478.88
0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,1832.05
0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,1908.78
1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,9241.52
0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,4512.68
0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,422.22
1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,7404.8
0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,619.73
1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,6207.47
1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,5069.94
0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,476.41
1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,7708.03
0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,1140.91
1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,5549.38
1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,12426.13
1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,5490.93
0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4255.88
0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,3514.42
0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,3934.95
1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,6169.97
0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,3566.16
0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,681.88
0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,2713.41
0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,1081.66
0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,477.54
0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,4331.89
0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,2720.64
2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,15411.04
1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,6268.06
0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,240.11
1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,10218.53
0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,3110.56
1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7610.9
0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,-1407.46
0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1474.48
0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,6436.85
0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2692.87
2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,10681.13
0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,4029.27
0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,4236.68
1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,8500.72
0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,-23.0
0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,1099.93
0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,4671.51
1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,6679.82
0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,3629.37
0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1559.62
1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,5081.91
0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,1230.28
0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,-735.04
0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3870.79
1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,12454.9
1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,11356.1
0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,388.9
0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,2602.73
0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,2339.04
0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,862.67
1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,7698.82
0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,30.68
0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,376.28
1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,9594.57
0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1880.58
0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1969.03
0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,4912.29
1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,7430.62
1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,4834.19
1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,5660.19
0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,4162.6
0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,2363.25
1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,5054.43
0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,3284.71
0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,5084.15
0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,1485.32
0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,1816.62
0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,1374.49
1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,5753.17
0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1698.12
0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,765.56
1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,7228.25
1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,13372.19
1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,9714.83
2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,13061.16
0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,3527.94
1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,5388.08
0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,240.42
0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,1857.02
1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,5069.2
0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,28.4
1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,4967.08
0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,1308.65
0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,112.04
0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,701.39
0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,4087.12
0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,3215.04
0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,352.62
0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,624.74
1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,10353.59
0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,-664.24
0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4545.96
0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1953.87
1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,9756.05
1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,4906.43
0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,976.82
0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2565.85
1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,4766.46
1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,5473.63
1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,6888.88
0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,-383.42
1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,2600.78
0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1383.73
1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5577.28
0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,4563.93
1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,7420.79
1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,9922.35
0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1386.07
0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,496.24
0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,702.42
0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,326.98
0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,1324.52
0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,3685.85
1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,6524.73
0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,305.18
0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,1770.51
1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,10911.92
1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,6755.66
0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2648.95
1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,11550.94
0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,4229.7
0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,2221.37
0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3722.42
2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,19079.97
0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,-917.63
0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,-989.94
0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,455.03
0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,2827.11
1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,7330.96
2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,14946.37
1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,10295.75
0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,1521.21
1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,3393.95
1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,7503.92
1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,4638.89
0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,2485.18
0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1655.08
1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,5716.23
0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1461.03
0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,1963.89
1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,5572.44
0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,-412.7
0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,-98.38
0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,-2098.09
1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,5741.83
1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,3819.12
0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,97.23
0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,269.85
0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,304.78
0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,3948.53
1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,9936.45
0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2122.99
0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,117.86
1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,6595.08
1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,6770.47
1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,6024.74
1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,8151.94
0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2237.5
0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,2183.78
1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,10531.33
0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,-595.29
1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,6668.03
0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,1256.07
0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,1336.42
1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,6925.88
0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,887.52
1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,6305.35
1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,7262.78
2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,10670.41
1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,8010.59
0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,3313.25
0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,-236.31
0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,3200.21
0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,2160.55
0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,2424.44
0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3790.39
1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,9903.31
0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,2322.68
0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,2626.9
0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,2560.06
1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,5658.49
0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,1347.47
0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,-769.12
0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,396.78
0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,-1277.21
0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,664.08
0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2544.68
0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,-43.9
1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,6996.16
0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,4530.12
0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1137.91
1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5848.53
1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,6667.31
2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,14992.23
2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,14520.23
1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,6116.68
0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,5222.63
1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,4721.93
0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3590.23
0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1315.35
0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1691.44
1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,7000.23
0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,-1184.73
2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,13270.05
1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,12666.69
0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,1315.3
0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3739.1
0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,2079.51
0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,1270.57
1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,5306.57
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,17693.42
0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,907.18
0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,-5.76
1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,9170.92
1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5697.16
0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,183.13
1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,6056.6
0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,1845.55
0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,501.08
0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,2396.49
0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1832.79
1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,5004.77
0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,1603.69
1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,9954.63
0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2094.84
1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,7239.73
0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,-884.66
0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,-2104.44
1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,4976.42
0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,568.65
1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,7592.21
2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,14311.07
0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,2213.2
0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,1094.93
0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,1200.45
0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,2712.28
1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,6478.13
1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,9337.03
1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,4864.53
1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,6191.38
0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,1319.48
1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7945.1
0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,-594.75
0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,2703.72
0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,-859.62
1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,5784.63
0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2000.59
0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,1806.07
1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,6039.02
1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,6334.52
0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,3322.1
1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,9180.64
0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1678.12
0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,1967.24
0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,1839.88
0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,2169.41
0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,-194.61
0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,109.95
0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,2381.06
0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,802.33
1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,7493.93
0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,1901.37
0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,2224.76
0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1514.61
0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,3164.05
1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,6310.65
2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,14800.6
1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,9173.01
1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,5807.63
0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,1328.43
0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,428.62
0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,673.89
0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,250.14
1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,8913.55
0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,807.7
1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,9465.32
0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,2284.66
0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,782.73
0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,2723.32
1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,5751.42
0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,5106.63
0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,642.44
0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,611.28
0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,5268.65
1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,5292.25
0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,494.36
1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,6100.31
0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,-405.86
1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,9502.58
1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,4321.52
1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,6431.64
0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,4574.22
0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,3169.71
1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,2582.97
0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,1985.84
0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,1683.51
1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,5603.38
0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,1938.59
1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,5550.03
0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,2227.96
0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,663.78
1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,6712.0
0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,1040.7
1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,4016.85
1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,6168.94
1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,7524.63
2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15125.06
0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,-827.57
0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,3061.02
0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2870.74
1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,8284.63
2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,12244.05
1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,5709.13
1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,3804.17
2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,13697.14
0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,2014.36
1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,4641.75
0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,3890.52
0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,828.49
0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,1305.34
0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,-26.62
0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,1949.89
0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,1026.49
0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,3630.54
1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,6121.4
0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,327.78
0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,2899.63
0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,3647.71
0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,914.72
0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,1401.31
0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,610.9
0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,200.08
0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,3603.3
0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,1884.71
0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,2799.86
0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,-519.05
0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,3633.28
1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,8904.44
1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,7398.4
0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,897.27
